quality,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol
5,0.21959697785409446,0.973866825071643,0.28466413746857305,0.13803946023593625,0.4271938262505956,-0.7620155921840825,-0.24317274326976543,1.034913164974041,0.8178458965309633,1.8059214720891068,0.006874392625311355
5,-1.245961897459778,1.6723754674570006,-2.192663755104708,-0.8077750884371245,0.9409862796336591,-0.8183555255252299,-1.0039404208905276,-0.13226978417021618,2.248308004151,-0.07572468339393697,-0.49618093534388336
5,0.4510010107983899,1.6420055264837243,-0.19703850830956499,-0.8077750884371245,1.6545869093323586,-1.2127350589132615,-1.5347085680678036,0.901520827928963,0.25809985441877287,6.913246751257369,-1.1669213726361438
5,1.299482464927474,1.702745408430277,-0.9539998088180675,-0.34537686464140593,3.4243164709851324,1.2098820747560752,0.5175949343509968,1.3016978390641603,-0.36384019237254545,2.3435346593699764,-1.0830788179746118
5,1.299482464927474,1.702745408430277,-0.8851851451354762,-0.3243587635597823,3.2530523198574453,1.1535421414149278,0.5706717490687243,1.3016978390641603,-0.3016461876934147,2.67954290142052,-1.0830788179746118
7,0.9909437543350798,-0.36241057775251956,1.6609574111203964,-0.7657388862738774,1.026618355197503,0.25210320795657004,-0.22548047169718957,0.7347804066226618,0.5068758731353014,1.4699132300385631,0.006874392625311355
5,0.6824050437426854,1.3383061167509605,-0.2658531719921558,-0.7867569873555009,8.904769307071144,-0.8183555255252299,-1.0570172356082552,0.7014323223614014,-0.6748102157682073,5.031600595774324,-0.999236263313078
4,0.14246230020599618,1.5205257625906183,-1.6421464456439787,-0.21926825815166437,0.8553542040698151,-1.3817548589367037,-1.5347085680678036,0.901520827928963,1.0044279105683582,-0.2101279802141545,-1.250763927297676
6,0.5281356884464888,-0.11945104996630827,1.3168840927074403,-0.7657388862738774,8.134080626996548,-0.7620155921840825,-1.0570172356082552,0.7347804066226618,-1.1101682485221307,3.6875676275721507,-1.0830788179746118
6,1.299482464927474,-0.7268498694318368,1.1104401016596668,-0.7657388862738774,0.5984579773782835,-0.08593639209031415,-0.9862481493179518,0.7014323223614014,1.0666219152474916,-0.00852303498382821,-0.9153937086515458
5,0.2967316555021927,0.3057281236595617,-0.059409180944382585,-0.6606483808657595,0.7411781033180236,-0.42397599213719833,-0.7916331620196172,1.1683055020190822,1.8751439760762076,0.7978967459374762,-0.6638660446669492
5,0.5281356884464888,0.548687651445773,-0.747555817770294,-0.8077750884371245,1.4262347078287747,-1.156395125572114,-1.3931703954871966,0.6347361538388809,-0.3016461876934147,2.5451396046003025,-0.8315511539900137
5,0.9909437543350798,0.9131269431250901,-1.4357024545962054,-0.6606483808657595,0.7982661536939195,-1.2127350589132615,-0.8624022483099207,0.7014323223614014,-0.3016461876934147,-0.00852303498382821,-0.9153937086515458
6,-0.24321108803449648,0.36646800560611464,-1.2292584635484318,-0.6396302797841359,0.8268101788818676,-0.5366558588194931,-1.3400935807694692,0.7014323223614014,1.31539793396402,0.6634934491172587,-0.6638660446669492
5,-0.7060191539230881,0.3057281236595617,-1.0916291361832497,-0.8498112906003717,0.6840900529421275,-1.1000551922309667,-1.6408621975032587,0.267907226964981,0.7556518918518298,0.19308191024649807,-0.999236263313078
5,0.2967316555021927,0.4272078875526672,-0.5411118267225206,-0.7657388862738774,0.6840900529421275,-1.4944347256189983,-1.8531694563741692,0.5013438167938028,0.3824878637770371,0.39468685547682364,-0.8315511539900137
5,0.5281356884464888,0.548687651445773,-0.747555817770294,-0.8077750884371245,1.4262347078287747,-1.156395125572114,-1.3931703954871966,0.6347361538388809,-0.3016461876934147,2.5451396046003025,-0.8315511539900137
5,-0.08894173273829996,2.2494043459492525,-2.192663755104708,-0.7447207851922538,0.6840900529421275,-0.9310353922075246,-1.4285549386323484,0.8348246594064425,1.5641739526805485,0.1258802618363893,-0.9153937086515458
6,0.4510010107983899,1.8545951132966594,-2.192663755104708,-0.7237026841106302,0.7411781033180236,-1.269074992254409,-1.7647080985112897,0.5680399853163234,1.0044279105683582,0.39468685547682364,-0.5800234900054155
5,-0.39748044333069366,2.036814759136318,-1.71096110932657,-0.6396302797841359,0.9409862796336591,-0.7620155921840825,-0.5970181747212827,0.3679514797487618,0.8178458965309633,0.05867861342628055,-0.32849582602081895
6,-0.24321108803449648,2.097554641082871,-2.192663755104708,-0.6186121787025124,1.3976906826408266,-0.48031592547834573,-1.3931703954871966,0.6347361538388809,1.501979948001415,0.2602835586566061,0.09071694728684356
5,0.8366743990388833,1.9153349952432124,-1.3668877909136143,-0.6606483808657595,0.7697221285059715,-0.8746954588663772,-0.04855775597143092,0.6347361538388809,-0.3016461876934147,0.865098394347585,-0.5800234900054155
6,-0.24321108803449648,1.6116355855104478,-1.3668877909136143,1.1048721099906205,0.4842818766264916,0.5338028746623069,-0.5793259031487069,1.535134428892982,1.4397859433222844,-0.07572468339393697,-0.9153937086515458
5,-1.5545006080521717,-0.11945104996630827,-0.4722971630399294,-0.7657388862738774,1.3406026322649307,-0.987375325548672,-1.1631708650437105,0.3346033954875015,1.0044279105683582,0.1258802618363893,-1.0830788179746118
6,0.4510010107983899,1.8545951132966594,-2.192663755104708,0.01193085374619487,0.8553542040698151,-1.4380947922778509,-1.7293235553661381,1.3016978390641603,1.1288159199266223,0.1258802618363893,-0.7477085993284814
6,0.4510010107983899,1.5812656445371713,-1.2292584635484318,-0.6396302797841359,0.8553542040698151,-1.5507746589601457,-1.7824003700838658,0.9348689121902602,1.2532039292848867,0.46188850388693237,0.25840205660990945
7,0.6824050437426854,0.24498824171300881,-0.2658531719921558,-0.7026845830290066,0.284473700310856,-0.987375325548672,-1.5170162964952276,0.7014323223614014,0.07151784038137794,1.3355099332183455,-0.6638660446669492
4,-1.168827219811679,4.800479387704472,-1.5733317819613877,-0.828793189518748,3.3101403702333405,-1.3254149255955563,-1.7116312837935623,-0.23231403695399697,1.7507559667179435,-0.34453127703437203,-0.5800234900054155
5,0.06532762255789724,0.6701674153388788,0.28466413746857305,0.09600325807268924,0.5128259018144395,-1.0437152588898193,-0.5085568168584034,1.034913164974041,0.6934578871726991,2.0075264173194323,0.006874392625311355
5,0.06532762255789724,0.6701674153388788,0.28466413746857305,0.09600325807268924,0.5128259018144395,-1.0437152588898193,-0.5085568168584034,1.034913164974041,0.6934578871726991,2.0075264173194323,0.006874392625311355
4,1.222347787279376,1.6420055264837243,-0.12822384462697378,-0.5555578754576417,0.9124422544457111,-0.7620155921840825,-1.233939951334014,0.9682169964515206,0.25809985441877287,-0.14292633180404574,-0.999236263313078
6,0.21959697785409446,0.9131269431250901,-0.816370481452885,-0.5975940776208888,7.877184400305016,-1.269074992254409,-1.8000926416564416,0.7014323223614014,-0.052870168976886275,2.477937956190194,0.006874392625311355
5,0.6824050437426854,1.9457049362164889,-0.6787411540877029,-0.681666481947383,0.3701057758747,-1.2127350589132615,-1.6408621975032587,0.7014323223614014,0.5068758731353014,4.493987408493455,-0.16081071669775304
5,-0.32034576568259543,2.006444818163042,-2.0550344277395256,-0.7657388862738774,-0.1722307026963115,-1.4380947922778509,-1.8531694563741692,0.5013438167938028,1.6263679573596792,-0.07572468339393697,-0.8315511539900137
4,-2.017308673940763,1.0953465889647487,-1.1604437998658408,-0.7026845830290066,-0.05805460194451972,-1.269074992254409,-0.8977867914550725,-0.43240254252159555,4.238516153883225,0.19308191024649807,2.186780813825156
5,0.37386633315029166,3.6160516897466923,0.766366783246711,-0.681666481947383,1.6545869093323586,-0.48031592547834573,-0.030865484398855062,0.768128490883922,0.19590584973964215,1.3355099332183455,-1.0830788179746118
5,1.1452131096312763,-0.301670695805967,1.3856987563900316,-0.8077750884371245,1.6260428841444106,-1.0437152588898193,-1.3931703954871966,0.7347804066226618,0.19590584973964215,0.32748520706671486,-0.8315511539900137
5,-0.6288844762749891,0.36646800560611464,-0.6099264904051116,-0.8077750884371245,0.284473700310856,-1.4380947922778509,-1.8354771848015934,0.3679514797487618,0.7556518918518298,0.19308191024649807,-1.0830788179746118
5,-1.245961897459778,-0.18019093191286117,0.35347880115116426,-0.8498112906003717,0.5128259018144395,-1.0437152588898193,-0.34932637270522066,0.23455914270368372,0.6312638824935656,0.32748520706671486,-1.0830788179746118
5,1.222347787279376,1.9457049362164889,-0.4034824993573382,-0.7867569873555009,0.5128259018144395,-1.4944347256189983,-1.6408621975032587,0.8014765751451822,-0.42603419705167894,1.4027115816284543,-1.0830788179746118
6,-0.4746151209787926,1.0953465889647487,-1.9174051003743435,-0.681666481947383,0.3701057758747,-1.269074992254409,-1.7824003700838658,0.3012553112262413,1.1288159199266223,0.6634934491172587,-0.9153937086515458
6,-0.4746151209787926,0.973866825071643,-1.9174051003743435,-0.7026845830290066,0.341561750686752,-1.3817548589367037,-1.8000926416564416,0.267907226964981,1.0666219152474916,0.7306950975273674,-0.9153937086515458
5,1.068078431983178,0.24498824171300881,0.28466413746857305,-0.5135216732943945,0.7126340781300755,-0.02959645874916678,0.05759587346402426,0.768128490883922,-0.11506417365601701,0.19308191024649807,-0.9153937086515458
6,0.2967316555021927,1.034606707018196,-1.1604437998658408,-0.5555578754576417,1.5404108085805666,0.13942334127427533,-0.7562486188744655,0.267907226964981,-0.3016461876934147,0.6634934491172587,-0.24465327135928674
5,0.37386633315029166,1.702745408430277,-1.9174051003743435,-0.34537686464140593,0.7982661536939195,-0.3112961254549036,-1.2516322229065897,1.034913164974041,0.7556518918518298,-0.00852303498382821,-0.8315511539900137
5,2.302233274352754,0.4879477694992201,1.7297720748029868,-0.4294492689679002,0.398649801062648,-1.4944347256189983,-1.870861727946745,0.8014765751451822,-1.1101682485221307,0.6634934491172587,-0.7477085993284814
5,0.21959697785409446,1.76348529037683,-1.3668877909136143,-0.0721415505802995,1.5689548337685146,1.0972022080737807,-0.10163457068915852,1.2016535862803424,0.25809985441877287,1.6043165268587807,-0.9153937086515458
5,0.4510010107983899,1.5205257625906183,-0.9539998088180675,-0.6606483808657595,0.5699139521903356,-0.7620155921840825,-1.092401778753407,0.9348689121902602,1.31539793396402,0.39468685547682364,-0.4123383806823511
6,0.06532762255789724,0.3057281236595617,-0.059409180944382585,-0.6396302797841359,0.5128259018144395,-1.2127350589132615,-1.233939951334014,0.5013438167938028,1.191009924605756,0.05867861342628055,-0.9153937086515458
5,1.222347787279376,0.36646800560611464,0.5599227921989378,-0.681666481947383,0.6555460277541796,-0.6493357255017879,-1.1277863218985587,1.1016093334965615,1.3775919386431508,0.7306950975273674,-1.0830788179746118
5,0.37386633315029166,2.127924582056147,1.1792547653422578,-0.7657388862738774,1.6831309345203065,-0.5929957921606405,-0.06625002754400679,0.7014323223614014,-0.052870168976886275,1.201106636398128,-0.999236263313078
7,0.21959697785409446,1.0953465889647487,-1.0916291361832497,-0.7447207851922538,0.8268101788818676,-1.0437152588898193,-1.4285549386323484,0.7014323223614014,1.0044279105683582,0.5962918007071499,-0.8315511539900137
5,-0.1660764103863982,2.401254050815635,-1.8485904366917523,-0.7237026841106302,0.7126340781300755,-0.987375325548672,-1.092401778753407,0.6347361538388809,1.0666219152474916,0.2602835586566061,-0.5800234900054155
5,-0.011807055090201012,2.340514168869082,-1.8485904366917523,-0.16672300544760543,0.8553542040698151,-1.4944347256189983,-1.8531694563741692,0.5013438167938028,1.191009924605756,-0.9493461127253502,0.3422446112714416
5,-0.011807055090201012,2.340514168869082,-1.8485904366917523,-0.16672300544760543,0.8553542040698151,-1.4944347256189983,-1.8531694563741692,0.5013438167938028,1.191009924605756,-0.9493461127253502,0.3422446112714416
5,0.21959697785409446,1.0953465889647487,-1.4357024545962054,-0.828793189518748,0.6555460277541796,-1.1000551922309667,-1.357785852342045,0.7014323223614014,1.2532039292848867,0.32748520706671486,-0.7477085993284814
5,-0.4746151209787926,2.219034404975976,-1.71096110932657,-0.8077750884371245,0.5699139521903356,-1.3817548589367037,-1.7824003700838658,0.5013438167938028,1.3775919386431508,0.32748520706671486,0.17455950194837574
5,1.6080211755198686,-0.11945104996630827,1.7297720748029868,-0.7237026841106302,0.5128259018144395,-0.19861625877260888,-0.8977867914550725,0.7347804066226618,0.3824878637770371,1.738719823678998,0.17455950194837574
6,0.6052703660945871,2.219034404975976,-1.8485904366917523,-0.7447207851922538,0.5128259018144395,-1.269074992254409,-1.7116312837935623,0.5013438167938028,0.7556518918518298,2.8139461982407368,0.006874392625311355
6,0.37386633315029166,1.76348529037683,-1.6421464456439787,-0.7447207851922538,0.5699139521903356,-0.8746954588663772,-1.5700931112129553,0.6680842381001412,0.6312638824935656,0.05867861342628055,-0.8315511539900137
5,0.37386633315029166,2.006444818163042,-0.6099264904051116,-0.7026845830290066,0.9124422544457111,-0.7620155921840825,-0.34932637270522066,0.5013438167938028,0.6312638824935656,-0.34453127703437203,-0.8315511539900137
5,0.37386633315029166,2.127924582056147,-0.6787411540877029,-0.7447207851922538,0.7982661536939195,-0.7056756588429351,-0.38471091585037237,0.46799573253254256,0.5690698778144349,-0.34453127703437203,-0.8315511539900137
4,0.8366743990388833,2.036814759136318,-0.4034824993573382,-0.7026845830290066,0.7982661536939195,-1.1000551922309667,-1.2870167660517415,0.9682169964515206,0.5690698778144349,-0.00852303498382821,-1.0830788179746118
5,1.9165598861122617,-0.11945104996630827,1.523328083755214,-0.6186121787025124,1.0837064055733991,-0.14227632543146151,-0.5793259031487069,1.2350016705416027,0.3824878637770371,1.9403247689093237,-0.7477085993284814
5,1.222347787279376,0.4272078875526672,2.2114747205811254,-0.681666481947383,1.055162380385451,-1.2127350589132615,-1.3047090376243173,1.3016978390641603,1.999531985434472,0.865098394347585,0.006874392625311355
5,1.222347787279376,0.4272078875526672,2.2114747205811254,-0.681666481947383,1.055162380385451,-1.2127350589132615,-1.3047090376243173,1.3016978390641603,1.999531985434472,0.865098394347585,0.006874392625311355
6,-0.32034576568259543,2.7049534605483996,-2.192663755104708,-0.6396302797841359,1.3691466574528786,-0.9310353922075246,-1.5170162964952276,0.6347361538388809,1.8751439760762076,0.1258802618363893,0.17455950194837574
5,-0.39748044333069366,2.492363873735464,-1.3668877909136143,-0.7237026841106302,0.8553542040698151,-1.0437152588898193,-0.6324027178664344,0.3679514797487618,1.0044279105683582,-0.07572468339393697,-0.32849582602081895
4,0.8366743990388833,1.7331153494035536,-0.816370481452885,-0.828793189518748,0.6840900529421275,-0.19861625877260888,0.05759587346402426,0.8348246594064425,-0.36384019237254545,3.956374221212586,-1.1669213726361438
5,-0.7831538315711863,0.6701674153388788,-0.816370481452885,-0.8077750884371245,0.3701057758747,-1.5507746589601457,-1.7824003700838658,0.3679514797487618,1.191009924605756,0.19308191024649807,-1.0830788179746118
5,0.4510010107983899,0.548687651445773,2.6243627026766716,-0.7447207851922538,11.644995725114148,-0.48031592547834573,-0.8624022483099207,0.901520827928963,-0.5504222064099431,5.031600595774324,-0.9153937086515458
5,0.14246230020599618,0.973866825071643,1.0416254379770755,-0.7237026841106302,0.8553542040698151,-0.5366558588194931,-0.7562486188744655,0.768128490883922,0.880039901210094,0.2602835586566061,-1.1669213726361438
5,0.06532762255789724,2.006444818163042,-0.4034824993573382,-0.7657388862738774,9.846722138273426,-0.8183555255252299,-1.1454785934711345,0.7347804066226618,-0.36384019237254545,4.090777518032802,-0.9153937086515458
6,-0.7060191539230881,-0.2409308138594141,1.1104401016596668,-0.7657388862738774,0.3701057758747,-0.7056756588429351,-0.9685558777453759,0.40129956401002204,1.3775919386431508,1.6715181752688895,-0.16081071669775304
5,-0.24321108803449648,1.2775662348044075,-1.1604437998658408,-0.681666481947383,0.5699139521903356,-0.6493357255017879,-1.3400935807694692,0.46799573253254256,1.191009924605756,0.39468685547682364,-0.32849582602081895
6,1.068078431983178,0.9131269431250901,-0.2658531719921558,-0.7447207851922538,1.5404108085805666,-0.5929957921606405,0.35836449019781397,0.8348246594064425,-1.7943022999925826,9.534111039251606,-0.49618093534388336
5,0.37386633315029166,0.9131269431250901,-0.4034824993573382,-0.7447207851922538,0.17029759955906404,-1.2127350589132615,-1.4993240249226518,0.6347361538388809,1.0666219152474916,0.7306950975273674,-0.7477085993284814
5,1.6080211755198686,0.3057281236595617,0.8351814469293023,-0.7026845830290066,1.4547787330167226,0.19576327461542267,0.16374950289947945,1.034913164974041,-0.48822820173080966,4.628390705313672,-0.8315511539900137
5,-0.1660764103863982,1.702745408430277,-1.6421464456439787,-0.7657388862738774,0.5699139521903356,-1.269074992254409,-1.6231699259306829,1.034913164974041,1.6263679573596792,-0.00852303498382821,-1.250763927297676
5,0.5281356884464888,1.0953465889647487,-0.4034824993573382,-0.7447207851922538,0.6555460277541796,0.6464827413446016,0.42913357648811745,0.5680399853163234,0.07151784038137794,0.05867861342628055,-0.8315511539900137
6,1.068078431983178,0.9131269431250901,-0.2658531719921558,-0.7447207851922538,1.5404108085805666,-0.5929957921606405,0.35836449019781397,0.8348246594064425,-1.7943022999925826,9.534111039251606,-0.49618093534388336
5,1.068078431983178,0.9131269431250901,-0.19703850830956499,-0.7237026841106302,1.5404108085805666,-0.6493357255017879,0.3052876754800864,0.8348246594064425,-1.7943022999925826,9.735715984481935,-0.5800234900054155
5,0.37386633315029166,0.9131269431250901,-0.4034824993573382,-0.7447207851922538,0.17029759955906404,-1.2127350589132615,-1.4993240249226518,0.6347361538388809,1.0666219152474916,0.7306950975273674,-0.7477085993284814
4,-1.7087699633483688,4.132340686292391,-1.9174051003743435,-0.8498112906003717,-0.31495082863605145,0.5901428080034542,-0.5439413600035552,-0.2990102054765175,3.3056060836962446,-0.34453127703437203,0.006874392625311355
6,-1.9401739962926643,1.5812656445371713,-1.0228144725006585,-0.6606483808657595,0.05612149880727226,-0.7620155921840825,-0.17240365697946197,-0.4990987110441161,3.927546130487566,0.46188850388693237,2.0190957045020914
5,-0.32034576568259543,2.6442135786018466,-2.192663755104708,-0.5135216732943945,1.3120586070769826,-1.269074992254409,-1.6408621975032587,0.6013880695776207,1.4397859433222844,0.19308191024649807,0.17455950194837574
5,-0.1660764103863982,0.973866825071643,-0.4722971630399294,-0.7237026841106302,0.398649801062648,-1.5507746589601457,-1.6585544690758347,0.5346919010550631,0.19590584973964215,0.6634934491172587,-1.0830788179746118
5,0.2967316555021927,3.4034621029337573,-1.779775773009161,-0.6186121787025124,0.6555460277541796,-1.4380947922778509,-1.870861727946745,0.6680842381001412,1.0666219152474916,0.19308191024649807,-0.5800234900054155
6,0.6824050437426854,1.247196293831131,-0.9539998088180675,-0.7447207851922538,0.6840900529421275,-0.987375325548672,-1.4285549386323484,0.8348246594064425,0.5068758731353014,0.39468685547682364,-1.250763927297676
6,0.8366743990388833,1.6420055264837243,-0.12822384462697378,-0.7026845830290066,0.7982661536939195,-1.1000551922309667,-1.1631708650437105,0.8348246594064425,1.1288159199266223,0.5290901522970411,-0.24465327135928674
6,0.4510010107983899,0.973866825071643,-0.12822384462697378,-0.7447207851922538,0.5413699270023876,-1.269074992254409,-1.6585544690758347,0.40129956401002204,0.5690698778144349,0.19308191024649807,-0.07696816203622085
6,0.6824050437426854,1.247196293831131,-0.9539998088180675,-0.7447207851922538,0.6840900529421275,-0.987375325548672,-1.4285549386323484,0.8348246594064425,0.5068758731353014,0.39468685547682364,-1.250763927297676
5,0.6824050437426854,1.429415939670789,-0.6787411540877029,-0.7026845830290066,0.5984579773782835,-1.0437152588898193,-0.8977867914550725,0.6680842381001412,0.4446818684561706,-0.14292633180404574,-1.0830788179746118
5,-0.011807055090201012,0.9131269431250901,-0.5411118267225206,-0.681666481947383,0.398649801062648,-1.4380947922778509,-1.4108626670597726,0.4346476482712823,0.6934578871726991,-0.34453127703437203,-0.9153937086515458
5,0.6824050437426854,1.429415939670789,-0.6787411540877029,-0.7026845830290066,0.5984579773782835,-1.0437152588898193,-0.8977867914550725,0.6680842381001412,0.4446818684561706,-0.14292633180404574,-1.0830788179746118
5,0.4510010107983899,0.4272078875526672,2.48673337531149,-0.7867569873555009,11.730627800677993,-0.7056756588429351,-0.827017705164769,0.8681727436677027,-0.8613922298056023,5.233205541004651,-0.999236263313078
5,-0.7831538315711863,1.76348529037683,-0.059409180944382585,-0.7867569873555009,0.9124422544457111,-0.8746954588663772,-0.9154790630276483,0.7347804066226618,1.501979948001415,1.738719823678998,-0.999236263313078
6,0.6052703660945871,-0.05871116801975537,1.4545134200726226,-0.6186121787025124,0.9980743300095551,-0.7056756588429351,-0.6324027178664344,0.9682169964515206,0.9422339058892275,1.8059214720891068,-0.7477085993284814
5,0.6824050437426854,2.7049534605483996,1.3856987563900316,-0.7237026841106302,1.8829391108359423,0.3647830746388648,0.6591331069316037,0.7347804066226618,-0.052870168976886275,1.0667033395779104,-0.999236263313078
5,0.4510010107983899,1.3383061167509605,-0.8851851451354762,-0.7657388862738774,1.3691466574528786,-1.0437152588898193,-1.216247679761438,0.5680399853163234,-0.1772581783351505,2.67954290142052,-0.8315511539900137
5,0.9138090766869815,1.702745408430277,-1.5733317819613877,-0.681666481947383,0.7982661536939195,-1.1000551922309667,-0.13701911383431026,0.5680399853163234,-0.42603419705167894,0.865098394347585,-0.5800234900054155
5,0.9138090766869815,1.5812656445371713,-1.5045171182787964,-0.681666481947383,0.8268101788818676,-0.9310353922075246,-0.08394229911658266,0.5680399853163234,-0.42603419705167894,0.865098394347585,-0.5800234900054155
6,2.225098596704656,-0.18019093191286117,0.8351814469293023,-0.6606483808657595,0.6840900529421275,-0.48031592547834573,-1.233939951334014,1.3683940075866807,0.6312638824935656,0.9323000427576937,-0.6638660446669492
5,0.4510010107983899,1.3383061167509605,-0.8851851451354762,-0.7657388862738774,1.3691466574528786,-1.0437152588898193,-1.216247679761438,0.5680399853163234,-0.1772581783351505,2.67954290142052,-0.8315511539900137
6,1.685155853167967,0.36646800560611464,-0.059409180944382585,-0.681666481947383,0.9695303048216071,-0.987375325548672,-0.9508636061728001,0.6347361538388809,-0.9235862344847358,0.6634934491172587,0.006874392625311355
6,0.8366743990388833,1.2168263528578547,-0.2658531719921558,-0.7447207851922538,0.5984579773782835,-1.1000551922309667,-1.3400935807694692,1.034913164974041,1.0666219152474916,0.5290901522970411,-0.4123383806823511
6,0.4510010107983899,1.3383061167509605,-1.3668877909136143,-0.7237026841106302,0.7411781033180236,-1.3254149255955563,-1.5524008396403794,0.768128490883922,0.9422339058892275,-0.2101279802141545,-0.9153937086515458
6,1.222347787279376,1.2775662348044075,-1.9174051003743435,-0.681666481947383,1.7973070352720983,-0.9310353922075246,-1.0570172356082552,0.5013438167938028,-0.052870168976886275,0.46188850388693237,0.3422446112714416
6,-0.1660764103863982,2.127924582056147,-1.6421464456439787,-0.7657388862738774,1.1693384811372431,-0.48031592547834573,-0.4731722737132517,0.40129956401002204,0.7556518918518298,0.05867861342628055,-1.0830788179746118
5,0.06532762255789724,4.436040096025156,-1.5733317819613877,-0.7867569873555009,3.4814045213610285,-1.156395125572114,-0.4731722737132517,0.5013438167938028,0.5068758731353014,0.2602835586566061,-1.250763927297676
6,1.222347787279376,1.2775662348044075,-1.9174051003743435,-0.681666481947383,1.7973070352720983,-0.9310353922075246,-1.0570172356082552,0.5013438167938028,-0.052870168976886275,0.46188850388693237,0.3422446112714416
5,0.06532762255789724,2.158294523029423,-2.192663755104708,-0.6186121787025124,0.5413699270023876,-1.5507746589601457,-1.8177849132290174,1.1016093334965615,1.6885619620388128,-0.07572468339393697,-1.0830788179746118
5,0.6052703660945871,2.2494043459492525,-2.192663755104708,-0.5975940776208888,0.6840900529421275,-1.1000551922309667,-1.4462472102049242,0.9682169964515206,1.3775919386431508,-0.00852303498382821,-0.8315511539900137
5,0.4510010107983899,0.973866825071643,-1.0228144725006585,-0.8077750884371245,0.7411781033180236,-0.5366558588194931,-0.24317274326976543,0.4346476482712823,1.0666219152474916,-0.34453127703437203,-0.8315511539900137
5,1.3766171425755724,1.702745408430277,-1.9174051003743435,-0.7447207851922538,2.5679957153466932,-0.19861625877260888,-0.4554800021406758,1.2350016705416027,-0.36384019237254545,1.1339049879880192,-0.9153937086515458
5,0.7595397213907836,6.0152770266355295,-2.192663755104708,-0.7867569873555009,0.7126340781300755,-1.5507746589601457,-1.8354771848015934,0.5680399853163234,1.9373379807553384,-0.27732962862426325,0.3422446112714416
5,0.6824050437426854,6.0152770266355295,-2.192663755104708,-0.7657388862738774,0.7411781033180236,-1.5507746589601457,-1.8354771848015934,0.5680399853163234,1.999531985434472,-0.34453127703437203,0.3422446112714416
7,0.6052703660945871,1.5205257625906183,-1.0916291361832497,-0.7657388862738774,0.25592967512290804,-1.5507746589601457,-1.7647080985112897,0.5013438167938028,1.2532039292848867,2.612341253010411,0.006874392625311355
5,-0.8602885092192852,0.24498824171300881,-1.1604437998658408,-0.7657388862738774,0.4557378514385436,-1.3817548589367037,-1.7116312837935623,0.267907226964981,1.2532039292848867,0.2602835586566061,-0.9153937086515458
5,0.6052703660945871,2.4619939327621876,1.6609574111203964,-0.7237026841106302,1.7687630100841503,-0.02959645874916678,0.32297994705266225,0.7014323223614014,0.13371184506051143,0.865098394347585,-0.9153937086515458
5,-1.245961897459778,0.973866825071643,-1.5733317819613877,-0.6606483808657595,-0.20077472788425949,-0.7620155921840825,-0.29624955798749303,-0.33235828973777776,2.5592780275466596,0.6634934491172587,2.102938259163624
