Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
230,8.341510659184202,-1.0957862914410008,1.4081862883492993,-0.4489579006681477,0.9778287198115364,-1.2350321381778535,1.7383213870133087,-0.9620390896128468,1.705263629055827,-1.3510109971229125,0.44898048852145644,-0.28256837297326853,1.0676658280103486,-1.4310976417592267,1.4331250786166743,-2.0085796993107974,1.0822060294774496,-1.2338377317763025,0.9003014948727589,-0.27123988236810787,-2.8591262838257654,0.7773201282300823,0.6637162534599902,0.14151812263364255,0.20714040560354402,-1.0132907326261928,-1.0132907326261928
580,7.081428045177984,-1.0086167536006792,1.542213252075799,-0.4170377707945457,0.9778287198115364,-1.2350321381778535,1.715789014470779,-0.9081936562369467,1.705263629055827,-1.3510109971229125,0.44898048852145644,-0.29351465752328765,1.0717321987770323,-1.297210962222173,1.735387583575613,-2.0256198701864925,1.0905005046597147,-1.2884360956721932,0.9003014948727589,-0.2693596402389509,-2.850116602815455,0.7661352627391177,0.7317095893556905,0.14151812263364255,0.2047567561236901,-1.1147550538032083,-1.1147550538032083
430,5.821345431171768,-0.9671074540181236,1.945131805904439,-0.3531975110473415,0.9778287198115364,-1.185184436270037,1.7383213870133087,-0.9081936562369467,1.6899073180789286,-1.3510109971229125,0.45895606575186065,-0.29351465752328765,1.0908869463984074,-1.1581899868195311,1.9758940300885066,-2.0256198701864925,1.0764637000633939,-1.2520371880627614,0.9003014948727589,-0.2655991559806375,-2.841106908290599,0.7549503965770615,0.7997029256593512,0.14151812263364255,0.19998945716398203,0.6458815843113154,0.6458815843113154
250,4.5612628171655505,-0.8882397748490327,3.1329457579205404,-0.27871720952894297,1.1498268138378347,-1.185184436270037,1.9206287721199211,-0.9081936562369467,1.888003719776107,-1.3510109971229125,0.46708431349605684,-0.3026821707333595,1.0788483481002729,-1.0918390659870092,2.1062498283082496,-2.042660046174238,1.0968808719514047,-1.2884360956721932,0.9091336503915153,-0.2655991559806375,-2.8253399462507454,0.7213957987619846,0.7997029256593512,0.14151812263364255,0.18092026132515024,-0.39890968004869215,-0.39890968004869215
100,0.7810149751468988,-0.7844665134398529,3.9287308434239834,-0.22095697299956238,1.3300152924749178,-1.113736065197091,2.545390041245817,-0.9081936562369467,2.227378176932485,-1.3510109971229125,0.5044003620236998,-0.33018471052776943,1.0769756773609063,-1.0918390659870092,1.9837153779425842,-2.0085796993107974,1.197690653722084,-1.2884360956721932,0.9135497269465078,-0.2655991559806375,-2.809572997725422,0.6878412009469075,0.7997029256593512,0.14151812263364255,0.1594674160064645,0.9315291842899442,0.9315291842899442
100,0.7810149751468988,-0.6972969755995311,3.426129735732122,-0.14039664826334025,1.556888970519111,-1.0805042622636236,2.8342141024193506,-0.9081936562369467,2.179773614516511,-1.3239051914449707,0.5645309247736334,-0.34660413727070083,1.0837172924078615,-1.126594308652832,1.8650916034592957,-1.9830194404412311,1.1989667275632443,-1.2884360956721932,0.9091336503915153,-0.2655991559806375,-2.7938060356855683,0.6542866031318305,0.7997029256593512,0.14151812263364255,0.14039822016763268,-0.007110021956716441,-0.007110021956716441
90,0.7810149751468988,-0.5955991835279543,3.1161923868264756,-0.0795963978450384,1.671554364898566,-1.030656560355809,2.8536738785664175,-0.9440906101892007,2.102992064238908,-1.3148699210786008,0.6141317115581418,-0.3586450501607857,1.0770826870165462,-1.188205877997316,1.7360393638670102,-1.942123026249922,1.2819114851282305,-1.2884360956721932,0.9003014948727589,-0.2655991559806375,-2.778039073645714,0.6207320053167534,0.7997029256593512,0.14151812263364255,0.12132902432880086,0.7514083634745785,0.7514083634745785
70,3.301180203159333,-0.5167315043588657,3.367492940672406,-0.06439633752047322,1.6306024393875236,-1.030656560355809,2.828324958303846,-0.9620390896128468,2.058458763096934,-1.2967993857670268,0.6632706656939986,-0.39148390364664837,1.049474168252824,-1.2166419869255407,1.630451167836959,-1.8773703687430008,1.357199805388586,-1.2884360956721932,0.9003014948727589,-0.2655991559806375,-2.7622721251203908,0.5871774075016765,0.7997029256593512,0.14151812263364255,0.09987617901011511,1.6974472482281802,1.6974472482281802
80,3.301180203159333,-0.49597685456758683,2.74761824034811,-0.06439633752047322,1.4520520361983285,-1.030656560355809,2.750229798894961,-0.9261421356605928,2.212021865955587,-1.2967993857670268,0.6773103673506993,-0.42322812879244515,1.0321385867035102,-1.2324398236392133,1.5196487392524098,-1.787057457478562,1.39037770803176,-1.2884360956721932,0.8786225696611704,-0.2655991559806375,-2.746505163080537,0.5536228096865994,0.7997029256593512,0.14151812263364255,0.08080698317128329,-0.41294238184405935,-0.41294238184405935
140,4.5612628171655505,-0.49597685456758683,2.3974728028271137,-0.06439633752047322,1.377519529605971,-1.0472724593301563,2.5781644007490265,-0.8918768598759288,2.412421714184127,-1.083567049574258,2.1921202434481493,-0.42322812879244515,1.0547176465156685,-1.2640355018059122,1.4283996803030568,-1.7188967637516805,1.40186236685987,-1.2884360956721932,0.8786225696611704,-0.2655991559806375,-2.742000322575382,0.5424379435245432,0.7997029256593512,0.14151812263364255,0.07365603473172153,0.957755277440978,0.957755277440978
120,2.041097589153116,-0.49597685456758683,2.0540287117333413,-0.06439633752047322,1.302782261739791,-1.0472724593301563,2.475744521924454,-0.8225304667752867,2.5155009464626006,-0.8269654188756188,3.109134416629136,-0.40133555969240714,1.05685784187568,-1.2640355018059122,1.358007549616356,-1.686520437554246,1.3961200374458145,-1.2884360956721932,0.8609582610324271,-0.2655991559806375,-2.7374954685556965,0.5312530780335786,0.7997029256593512,0.14151812263364255,0.06412143681230562,1.5001570905587298,1.5001570905587298
190,4.5612628171655505,-0.4503166225362167,1.8529882686565957,-0.03703622620024193,1.2554827858825603,-1.030656560355809,2.3917602214726617,-0.7809226318939088,2.457722830068739,-1.043811864299166,3.190047431942412,-0.3958624174994948,1.038452162806875,-1.295631179972611,1.305865231892727,-1.6217677800473247,1.4076046962739257,-1.2884360956721932,0.8609582610324271,-0.2655991559806375,-2.7329906280505414,0.5200682118715224,0.7997029256593512,0.14151812263364255,0.056970488372743634,-0.9920170132945721,-0.9920170132945721
110,4.5612628171655505,-0.40673185361605574,1.7097469529644151,-0.023356170540127914,1.1801312391091443,-1.0007479392111185,2.3303082935634007,-0.7499207173394646,2.335640163906524,-1.0799529403434778,3.1375832853964205,-0.38601076145373603,1.0258250106001454,-1.2482376650922395,1.612201354873886,-1.6047276091716296,1.383359304776544,-1.2884360956721932,0.844899797109809,-0.2655991559806375,-2.7284857875453707,0.5088833457094663,0.7997029256593512,0.14151812263364255,0.04981953993318176,0.5239598991106726,0.5239598991106726
110,4.5612628171655505,-0.3652225478071041,1.592473362844984,0.0070439546690230035,1.1162462327565181,-0.985793628638775,2.270904761202716,-0.7172871197223907,2.165185120585697,-1.0980234756550538,3.0418916364102824,-0.3756117912379443,1.018334327321649,-1.188205877997316,1.612201354873886,-1.5672392312002807,1.357837841352112,-1.2884360956721932,0.8304471803020822,-0.2655991559806375,-2.7239809335256853,0.49769848021850155,0.7997029256593512,0.14151812263364255,0.04028494201376585,-1.290663671800464,-1.290663671800464
110,3.301180203159333,-0.34446789801582745,1.457608731443334,0.03896408454262509,1.0662848824536322,-0.985793628638775,2.209452833293455,-0.7172871197223907,2.111438033318273,-0.9932143621740585,3.4926399412646596,-0.35262459379784034,1.0097735462026325,-1.1423921453665065,1.5783088481579945,-1.548495039658581,1.3061568766256122,-1.2884360956721932,0.822417949545158,-0.2655991559806375,-2.71947609302053,0.4865136140564454,0.7997029256593512,0.14151812263364255,0.033133993574203865,-0.8020482656173915,-0.8020482656173915
110,2.041097589153116,-0.3029585922068759,1.3922705874433905,0.07240421908067833,1.0662848824536322,-0.9359459267309586,2.144928308988729,-0.7172871197223907,2.0208358038524947,-0.669751745943547,3.5070491083752438,-0.3701386488808377,0.99457816001333,-1.1739878235332053,1.5665768263768773,-1.5144146927951403,1.294672217797502,-1.2884360956721932,0.8063594856225381,-0.2787608508847349,-2.7104663984956745,0.49769848021850155,0.7997029256593512,0.14151812263364255,0.025983045134641985,-0.39197574483533243,-0.39197574483533243
100,3.301180203159333,-0.2469210321666693,1.417400642827984,0.08760427940524514,1.1473696982088881,-0.9359459267309586,2.10396035807342,-0.7172871197223907,1.9655530870997946,-0.669751745943547,2.2213080431231975,-0.39093658947661536,0.9990725700446337,-1.126594308652832,1.6428349679541365,-1.4803343510437517,1.2819114851282305,-1.2884360956721932,0.7798630214750402,-0.2900423036596754,-2.701456717485364,0.5088833457094663,0.7997029256593512,0.14151812263364255,0.016448447215226078,-1.677528525669007,-1.677528525669007
100,2.041097589153116,-0.20541172635771768,1.3989719363836184,0.14840452982354696,1.1653885453354609,-0.9359459267309586,2.10396035807342,-0.7172871197223907,1.951732407911619,-0.5378368267846079,1.2725198087647924,-0.40680870204951375,1.0182273176660086,-1.126594308652832,1.6428349679541365,-1.446254004180311,1.2436292890345282,-1.2884360956721932,0.7798630214750402,-0.3032039985637729,-2.692447022960508,0.5200682118715224,0.7997029256593512,0.14151812263364255,0.009297498775664093,-0.4048274717806186,-0.4048274717806186
100,2.041097589153116,-0.1846570765664388,1.3646275265203383,0.16360459014811216,1.1399983513220466,-0.9359459267309586,2.10396035807342,-0.6993386402987446,2.065369102691022,-0.5016957507402962,0.8956646689495379,-0.3958624174994948,1.0270021180963058,-1.126594308652832,1.6252369352824623,-1.4309178488585699,1.2372489236569466,-1.2884360956721932,0.7581840962634516,-0.31636569346787013,-2.6834373284356676,0.5312530780335786,0.7997029256593512,0.14151812263364255,0.002146550336102215,1.275917498023131,1.275917498023131
100,2.041097589153116,-0.11616672540618658,1.2749969948109556,0.16360459014811216,1.1088748858696782,-0.9359459267309586,2.0947425688870305,-0.6308080887294166,2.174398906711147,-0.41676422989684786,0.640363785385336,-0.3810849334308566,1.0227217276973122,-1.1384426873729263,1.5998175547567086,-1.4002455382150893,1.223212119060626,-1.2884360956721932,0.7581840962634516,-0.3276471462428108,-2.674427647425342,0.5424379435245432,0.7997029256593512,0.14151812263364255,-0.007388047583313693,-0.5498230645670141,-0.5498230645670141
110,2.041097589153116,-0.11616672540618658,1.223061548691466,0.20464475712845745,1.035161417001264,-0.9359459267309586,2.0763069905142513,-0.5818576947513247,2.0884035680046478,-0.3408679739986058,0.48592707048681977,-0.3810849334308566,1.018173812677674,-1.1739878235332053,1.5665768263768773,-1.4002455382150893,1.1919483243080282,-1.3215260148393502,0.7316876321159537,-0.34080884114690824,-2.6654179529005013,0.5536228096865994,0.7997029256593512,0.14151812263364255,-0.014538996022875571,-0.06098158534991481,-0.06098158534991481
400,2.041097589153116,-0.09541207561490771,1.182853460076118,0.20464475712845745,0.9680002572957482,-0.9176684343698366,2.0558230135202993,-0.6144912923683986,1.951732407911619,-0.30291984604948474,0.3484857842012561,-0.3701386488808377,1.015017024786506,-1.1739878235332053,1.5320325393695886,-1.3661651913516486,1.1664268608835962,-1.3215260148393502,0.7172350153082269,-0.3314076305011243,-2.654155844880333,0.5424379435245432,0.867696261963012,0.14151812263364255,-0.009771697063167616,0.3442356227659301,0.3442356227659301
400,2.041097589153116,-0.05390276980595609,1.1325933493069311,0.2502449426621752,0.9344196762144333,-0.8811134546323616,2.0558230135202993,-0.5671725765578985,1.980909398076693,-0.266778770005173,0.2679422354502608,-0.3411309950777885,1.0002496775407945,-1.1739878235332053,1.4942293587266575,-1.3491250204759533,1.134525030167474,-1.2884360956721932,0.7316876321159537,-0.3220064198553405,-2.6428937233456344,0.5312530780335786,0.9356895978587122,0.14151812263364255,-0.007388047583313693,-0.021451058089767463,-0.021451058089767463
390,3.301180203159333,-0.05390276980595609,1.0806579006744377,0.28368507720022845,0.8705346698618073,-0.8811134546323616,2.0117824662095254,-0.3713710006455325,1.9670887188885173,-0.23515533185462603,0.16883302796761607,-0.33018471052776943,0.976707529543756,-1.1739878235332053,1.4414352607116314,-1.3491250204759533,1.134525030167474,-1.2884360956721932,0.715428438207261,-0.3126052092095567,-2.6316316153254813,0.5200682118715224,1.003682934162373,0.14151812263364255,-0.002620748623605739,-1.0814340463437733,-1.0814340463437733
240,2.041097589153116,-0.05390276980595609,1.0303977899052508,0.3004051467492637,0.838592166685496,-0.8811134546323616,1.9933468878367462,-0.1266190307550764,1.888003719776107,-0.2125671586492872,0.11535285003795184,-0.31376528378483814,0.9476008743169521,-1.1739878235332053,1.4153641018498178,-1.3746852793455213,1.1511139824461152,-1.3215260148393502,0.6939502429817453,-0.3032039985637729,-2.620369507305313,0.5088833457094663,1.0716762704660336,0.14151812263364255,0.002146550336102215,1.1299611070173623,1.1299611070173623
60,2.041097589153116,-0.05390276980595609,0.9901897012899028,0.3004051467492637,0.8058306257852399,-0.8811134546323616,1.9503305383002647,0.06918254515728779,1.8434704209375796,-0.20036954609421218,0.06325816894584324,-0.31376528378483814,0.9454606789569404,-1.2166419869255407,1.4153641018498178,-1.4002455382150893,1.2047090569772985,-1.2884360956721932,0.7100087069043635,-0.2938027879179891,-2.6091073857706144,0.49769848021850155,1.139669606361734,0.14151812263364255,0.004530199815956139,0.5818801458440928,0.5818801458440928
60,2.041097589153116,-0.05390276980595609,0.9901897012899028,0.3004051467492637,0.7788023538668218,-0.9222378087063092,1.9365038545206803,0.1523982149200437,1.727530279626813,-0.163776708428989,0.031114642314541408,-0.3192384259777505,0.9688958169773094,-1.2166419869255407,1.4414352607116314,-1.3661651913516486,1.2429912530710023,-1.2884360956721932,0.7100087069043635,-0.2844015772722051,-2.5978452777504613,0.4865136140564454,1.2076629426653946,0.14151812263364255,0.009297498775664093,1.0156812744748334,1.0156812744748334
60,2.041097589153116,-0.05390276980595609,0.9901897012899028,0.3004051467492637,0.7788023538668218,-0.9359459267309586,1.9728629108427944,0.08713101968589577,1.698353289461739,-0.163776708428989,0.012271885323779276,-0.33018471052776943,0.9947921796456399,-1.2166419869255407,1.4942293587266575,-1.3491250204759533,1.3310403040865197,-1.2884360956721932,0.8465056442247003,-0.3032039985637729,-2.58433074272045,0.5424379435245432,1.139669606361734,-0.11283300363825209,0.02121574617493403,-1.3514069803835536,-1.3514069803835536
50,0.7810149751468988,-0.05390276980595609,0.9901897012899028,0.3004051467492637,0.8058306257852399,-0.985793628638775,1.9933468878367462,0.05286574390123178,1.7060314437984665,-0.163776708428989,-0.0017678163329213873,-0.35262459379784034,1.0160871223059973,-1.2166419869255407,1.5203005175884714,-1.3491250204759533,1.383359304776544,-1.2884360956721932,0.8930751864688955,-0.3220064198553405,-2.5708162076904393,0.5983622736637326,1.0716762704660336,-0.3671841299101467,0.033133993574203865,0.772421647864105,0.772421647864105
70,2.041097589153116,-0.11616672540618658,0.9977287179052792,0.26696501221121044,0.8205733195589213,-0.985793628638775,2.0117824662095254,0.004731191454453904,1.7369360188620624,-0.163776708428989,-0.009526598623235485,-0.3756117912379443,1.0267880984639959,-1.2166419869255407,1.5665768263768773,-1.3491250204759533,1.4407825989170984,-1.2884360956721932,0.9348271897771828,-0.34080884114690824,-2.557301672660428,0.6542866031318305,1.003682934162373,-0.6215352561820414,0.0450522409734738,-0.30519581632833526,-0.30519581632833526
60,2.041097589153116,-0.11616672540618658,1.031235457580403,0.2502449426621752,0.841458802404972,-0.985793628638775,2.0117824662095254,-0.06135184041596828,1.7421187735576285,-0.163776708428989,-0.017654846367432468,-0.3810849334308566,1.0557877443561887,-1.2166419869255407,1.5796124067854536,-1.3491250204759533,1.4905494538389135,-1.2884360956721932,0.9653382705075277,-0.35961126243847585,-2.543787137630417,0.7102109325999283,0.9356895978587122,-0.875886382453936,0.056970488372743634,1.1077938078295686,1.1077938078295686
40,2.041097589153116,-0.1846570765664388,1.0488264963496183,0.20464475712845745,0.8279446664457629,-1.0157022497834638,1.9708145152942165,-0.0760369586093962,1.7881877041848782,-0.2125671586492872,-0.03169454802413313,-0.3810849334308566,1.0686289158741993,-1.2166419869255407,1.6108977982017643,-1.3491250204759533,1.5364880891513562,-1.2884360956721932,0.9813967344301459,-0.37841368373004347,-2.530272602600421,0.7661352627391177,0.867696261963012,-1.1302375087258307,0.06888873577201346,0.5080473353927119,0.5080473353927119
40,0.7810149751468988,-0.1846570765664388,1.0806579006744377,0.20464475712845745,0.8459635135723376,-1.030656560355809,1.9728629108427944,-0.10867055622647018,1.7881877041848782,-0.2125671586492872,-0.046473180588598784,-0.3810849334308566,1.0922780732058488,-1.2166419869255407,1.636968957063578,-1.3491250204759533,1.5747702852450598,-1.2884360956721932,0.9990610430588891,-0.39721610502161125,-2.5167580675704104,0.8220595922072156,0.7997029256593512,-1.3845886349977252,0.08080698317128329,0.976682225768547,0.976682225768547
30,2.041097589153116,-0.2469210321666693,1.1476713825376876,0.16360459014811216,0.8795440946536525,-1.030656560355809,1.9503305383002647,-0.14130414894850435,1.8212037703665935,-0.2125671586492872,-0.049798372998733506,-0.39093658947661536,1.1049052254125784,-1.2166419869255407,1.6708614637794708,-1.3116366425046044,1.63921198264083,-1.2884360956721932,1.0207399682704776,-0.40285683140908163,-2.503243532540399,0.8220595922072156,0.7997029256593512,-1.1302375087258307,0.07365603473172153,0.18375176752069503,0.18375176752069503
40,2.041097589153116,-0.2469210321666693,1.182853460076118,0.13320446493896124,0.8795440946536525,-1.0472724593301563,1.9226771707410957,-0.1739377465655783,1.8672727009938435,-0.2125671586492872,-0.057187689835164715,-0.39093658947661536,1.1168903187223784,-1.188205877997316,1.7490749423202492,-1.3491250204759533,1.6506966414689415,-1.2884360956721932,1.0384042768992208,-0.4103777999257085,-2.489728997510388,0.8220595922072156,0.7997029256593512,-0.875886382453936,0.06412143681230562,0.10333057586857787,0.10333057586857787
50,2.041097589153116,-0.2656002188467367,1.2138471942127813,0.11800440461439606,0.8869154415404941,-1.0805042622636236,1.9226771707410957,-0.1739377465655783,1.8895393515648296,-0.2306376939608613,-0.06494647212547881,-0.39093658947661536,1.1102557133310633,-1.1739878235332053,1.8722611710219748,-1.3491250204759533,1.7081199356094956,-1.2884360956721932,1.0472364324179755,-0.41601852631317887,-2.4762144624803772,0.8220595922072156,0.7997029256593512,-0.6215352561820414,0.056970488372743634,0.9988372634891822,0.9988372634891822
310,0.7810149751468988,-0.3029585922068759,1.2138471942127813,0.11800440461439606,0.9016581353141773,-1.0805042622636236,1.9226771707410957,-0.20983470051783235,1.8895393515648296,-0.266778770005173,-0.0730747198696758,-0.41228184424242603,1.1168903187223784,-1.1739878235332053,1.9230999320734818,-1.3491250204759533,1.734917472875088,-1.2884360956721932,1.0632948963405955,-0.4216592527006492,-2.462699927450381,0.8220595922072156,0.7997029256593512,-0.3671841299101467,0.04981953993318176,-1.6432417068264051,-1.6432417068264051
380,2.041097589153116,-0.32371324199815255,1.24902927175121,0.07240421908067833,0.9106675601060208,-1.0805042622636236,1.9226771707410957,-0.19351790415681439,1.9194841564725431,-0.28484930531674907,-0.07639991227981052,-0.4451206977282887,1.1037281179164176,-1.1739878235332053,1.9433050820000741,-1.3661651913516486,1.7521444611172552,-1.2884360956721932,1.078550435501383,-0.4291802212172763,-2.4491853924203704,0.8220595922072156,0.7997029256593512,-0.11283300363825209,0.04028494201376585,-0.07770978048368175,-0.07770978048368175
380,2.041097589153116,-0.38078853670716284,1.2848396006742564,0.07240421908067833,0.9286864072325953,-1.0805042622636236,1.9318949599274855,-0.03034992586152414,1.9655530870997946,-0.3209903813610608,-0.09117854484427618,-0.4998521201499952,1.10608233258771,-1.1739878235332053,1.962532561489569,-1.4002455382150893,1.7661812657135758,-1.2884360956721932,1.0930030523091099,-0.43482094760474665,-2.435670857390359,0.8220595922072156,0.7997029256593512,0.14151812263364255,0.033133993574203865,0.8020933381434731,0.8020933381434731
370,2.041097589153116,-0.42748650340733463,1.2917503659050187,0.022244014993589807,0.9286864072325953,-1.0805042622636236,1.9503305383002647,0.19971692583550407,1.944054253574893,-0.3209903813610608,-0.09524266927057266,-0.48890583576417035,1.1733914734016238,-1.1739878235332053,1.9889296104970828,-1.4002455382150893,1.830622963109346,-1.2884360956721932,1.1194995164566077,-0.431060463346433,-2.417651481855193,0.8220595922072156,0.7317095893556905,0.14151812263364255,0.03790129253391182,0.6655713614518676,0.6655713614518676
120,0.7810149751468988,-0.42748650340733463,1.3394974711357466,0.022244014993589807,0.9434291010062767,-1.0805042622636236,1.9503305383002647,0.36288490902583587,1.928697942597993,-0.3209903813610608,-0.10189305409084211,-0.47795955121415146,1.182166273831921,-1.1739878235332053,2.0221703388769128,-1.4309178488585699,1.907187355296752,-1.2884360956721932,1.1194995164566077,-0.4291802212172763,-2.3996320928054966,0.8220595922072156,0.6637162534599902,0.14151812263364255,0.04028494201376585,-0.07636616787764275,-0.07636616787764275
50,-0.4790676388593183,-0.47314673543870484,1.3394974711357466,-0.023356170540127914,0.9508004478931184,-1.0472724593301563,1.9318949599274855,0.50647272972989,1.828881927006766,-0.3209903813610608,-0.10189305409084211,-0.4998521201499952,1.1766017662811266,-1.1739878235332053,2.0482414977387275,-1.4002455382150893,2.0220339435778616,-1.2884360956721932,1.1411784416681963,-0.4254197369589627,-2.3816127172703303,0.8220595922072156,0.5957229171563295,0.14151812263364255,0.0450522409734738,1.246664607035961,1.246664607035961
40,-0.4790676388593183,-0.49597685456758683,1.3587638477682684,-0.05071628186035758,0.9508004478931184,-1.0638883632892762,1.9226771707410957,0.47383913211281603,1.6584268836859375,-0.36074556121499113,-0.09524266927057266,-0.5228393175900989,1.187302742439125,-1.1739878235332053,2.0410719301760474,-1.4002455382150893,2.110082994593379,-1.2884360956721932,1.1757041365726202,-0.4216592527006492,-2.363593341735164,0.8220595922072156,0.5277295808526687,0.14151812263364255,0.04981953993318176,-0.21268234782852033,-0.21268234782852033
50,-0.4790676388593183,-0.49597685456758683,1.457608731443334,-0.06439633752047322,0.9778287198115364,-1.030656560355809,1.9226771707410957,0.39715018481049985,1.6200361073954135,-0.38062315385253614,-0.09524266927057266,-0.5655298271217204,1.1926532306786395,-1.1739878235332053,2.06844664766532,-1.4002455382150893,2.2064265207911617,-1.2884360956721932,1.2238795259317068,-0.4197790105714925,-2.3455739526854673,0.8220595922072156,0.4597362449569685,0.14151812263364255,0.05220318941303568,-0.8793882605979192,-0.8793882605979192
